LIBNAME,CITY,STABR,LATITUDE,LONGITUD,log_VISITS,HRS_OPEN,gwr_local_r2,gwr_predictions,gwr_residuals,gwr_std_residuals,gwr_coef_intercept,gwr_coef_log_TOTSTAFF,gwr_coef_log_TOTINCM,gwr_coef_HRS_OPEN,gwr_coef_log_TOTCOLL,gwr_coef_log_TOTSTAFF_cv,gwr_coef_log_TOTINCM_cv,gwr_coef_HRS_OPEN_cv,gwr_coef_log_TOTCOLL_cv
FAIRFIELD - WALTER J. HANNA MEMORIAL LIBRARY,FAIRFIELD,AL,33.49110352,-86.915373,7.2868764117507,2080,0.8147416919442622,8.159791876556634,-0.8729154648059341,-1.6826379572642862,9.950134381988597,0.22335531283909968,0.7876740470939645,0.12943863662775879,0.6412773227987332,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
FULTONDALE PUBLIC LIBRARY,FULTONDALE,AL,33.613822,-86.79540098,10.725489582719506,2293,0.8174134299089485,9.930542228100853,0.7949473546186532,1.5323460825677488,9.951720121243463,0.2712975996623158,0.726102252725151,0.1264881452118152,0.6507177629335041,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
GARDENDALE - MARTHA MOORE PUBLIC LIBRARY,GARDENDALE,AL,33.65015965,-86.81848776,10.674336240759926,1723,0.8185301547951146,10.795240971032579,-0.12090473027265247,-0.23305680397676748,9.954244555972856,0.28075584461319175,0.7135015325036271,0.1277276350303435,0.653336980195089,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
GRAYSVILLE PUBLIC LIBRARY,GRAYSVILLE,AL,33.62657637,-86.97335851,9.517898598432753,2080,0.8185608874390463,8.600138535043172,0.917760063389581,1.7690807192468572,9.958774634954707,0.2617735446194667,0.736021454024372,0.13332546785678,0.6519656794127828,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
HOMEWOOD PUBLIC LIBRARY,HOMEWOOD,AL,33.47543816,-86.79552126,12.49245011736051,3295,0.814750334195154,12.232028100760441,0.26042201660006903,0.5019913012264087,9.946458293416638,0.22618470429342916,0.7828411664685946,0.12392500741601911,0.6434074985442926,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
HOOVER PUBLIC LIBRARY,HOOVER,AL,33.38728904,-86.80491779,12.849104784658271,3393,0.8127751319016744,13.086529698683563,-0.23742491402529176,-0.45766192540532236,9.942713432503332,0.19753854791210193,0.819875820857718,0.1237627032142564,0.6373368969528052,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
HUEYTOWN PUBLIC LIBRARY,HUEYTOWN,AL,33.44809874,-86.99700243,9.41001056710475,2008,0.8143389369375276,9.399655294194805,0.010355272909945867,0.019960896511301063,9.95130409549939,0.20691266686160198,0.8113088458355454,0.13007555627907533,0.6371927771225845,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
IRONDALE PUBLIC LIBRARY,IRONDALE,AL,33.53775371,-86.70652699,9.667638628724365,2028,0.8162528178068027,10.426549676072556,-0.7589110473481906,-1.462882244547191,9.946268756091623,0.2532422474650351,0.7492317406952219,0.12038845673398234,0.6479414656447104,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
LEEDS - JANE CULBRETH LIBRARY,LEEDS,AL,33.54348287,-86.54164657,9.870189267134613,1856,0.8170136010336194,10.156671471001502,-0.28648220386688905,-0.5522251005305778,9.940727816903824,0.27367702312248715,0.7290370202327706,0.10897899367672059,0.648150487244623,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
PLEASANT GROVE PUBLIC LIBRARY,PLEASANT GROVE,AL,33.49088819,-86.97075676,9.89565697342094,2024,0.8150707772636206,9.302105305444451,0.5935516679764881,1.1441343479426214,9.952189424832364,0.22074592131268553,0.7918811197272478,0.13067791377487087,0.640761316620423,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
TARRANT PUBLIC LIBRARY,TARRANT,AL,33.5831087,-86.76994263,9.360310898552477,1960,0.8168299841496336,9.276062864695442,0.08424803385703505,0.1623970994994912,9.949770083195089,0.2632744366669575,0.7364692049533696,0.12455636809513813,0.6492875753487878,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
TRUSSVILLE PUBLIC LIBRARY,TRUSSVILLE,AL,33.62666027,-86.60474479,11.727383405335788,3016,0.8188317654624226,11.627810378535768,0.09957302680001945,0.19193766311684637,9.946658919830268,0.2947305228705858,0.7018923760527137,0.11346047143576665,0.6522581583166203,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
VESTAVIA HILLS LIBRARY IN THE FOREST,VESTAVIA HILLS,AL,33.43138858,-86.78849371,12.70059204246185,3048,0.813903625403682,12.048268833581359,0.6523232088804907,1.257422781380985,9.944466228449512,0.21268627115053382,0.7999679306199977,0.12311513006628466,0.641026466853442,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
WARRIOR PUBLIC LIBRARY,WARRIOR,AL,33.81338361,-86.80704707,9.493261127326253,2482,0.8244956584370801,9.357384552287877,0.1358765750383757,0.2619166366968525,9.96216999106554,0.330096529597246,0.6507948980519423,0.12749527571754882,0.6651364920627085,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
BIRMINGHAM PUBLIC LIBRARY,BIRMINGHAM,AL,33.52071817,-86.80762397,13.647692909132898,33600,0.8151315558221733,13.903206292565693,-0.2555133834327954,-0.4925293855901938,9.947943099052901,0.239900089796657,0.7658939523184475,0.12622127741538075,0.6445869881851284,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
FORT PAYNE - DEKALB COUNTY PUBLIC LIBRARY,FORT PAYNE,AL,34.4449259,-85.72036909,9.767381419539136,2450,0.8912063703222176,10.034331211218548,-0.26694979167941213,-0.5145742861405647,9.981619684274158,0.5431947397748005,0.5036800625533991,0.01174584867781486,0.6344741991688196,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
COLLINSVILLE PUBLIC LIBRARY,COLLINSVILLE,AL,34.26373147,-85.86065596,8.188966863648876,1434,0.8725022287681248,8.182229829444797,0.0067370342040788955,0.012986354267066569,9.966273745875343,0.5273679098560092,0.5047374505294732,0.028956581323011325,0.6348340204543935,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
GERALDINE PUBLIC LIBRARY,GERALDINE,AL,34.3588129,-86.00600964,7.905810312658931,1664,0.8708895952419954,8.40123429608666,-0.4954239834277283,-0.9549827366615598,9.97351751275073,0.5271383626114308,0.4977240867220013,0.03865876491707504,0.6418626018938025,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
RAINSVILLE PUBLIC LIBRARY,RAINSVILLE,AL,34.48698573,-85.82975889,9.844055968766702,2282,0.8876023204342626,9.797256930004384,0.046799038762317835,0.09021015454510861,9.983141300344375,0.5480999080298576,0.4950401177740086,0.016097562540637954,0.6387507962407746,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
ATMORE PUBLIC,ATMORE,AL,31.02262333,-87.48568243,10.477316144080852,2170,0.8518651290608438,10.056666226279308,0.42064991780154415,0.8108477246079471,10.052084170091035,-0.07714137731866949,0.9807703664261255,-0.007757612841984542,0.7938584477271691,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
BREWTON PUBLIC LIBRARY,BREWTON,AL,31.12031441,-87.07031801,9.856972298794659,2548,0.8467697083600081,10.39874845313347,-0.5417761543388107,-1.0443315056101408,10.045950549884415,-0.1072683048654464,1.04010569753704,-0.011683907686063158,0.7725158773438962,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
FLOMATON PUBLIC LIBRARY,FLOMATON,AL,31.00117,-87.26132198,8.751316246773456,1764,0.8502280397163622,9.226095236604895,-0.47477898983143874,-0.9151873025638056,10.054716802239916,-0.09922965583724068,1.0088357052188917,-0.014110700982689281,0.7927075723116018,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
GADSDEN - ETOWAH COUNTY PUBLIC LIBRARY,GADSDEN,AL,34.01268651,-86.0098527,11.537130153667047,6708,0.8511857587800418,11.141423925903378,0.39570622776366804,0.7627660931738008,9.949990449591192,0.4982834080622556,0.5144677085197714,0.0442813029275143,0.64477722885753,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
ATTALLA - ETOWAH COUNTY PUBLIC LIBRARY,ATTALLA,AL,34.02383118,-86.08802593,9.084323531392696,1952,0.8480260585775404,8.63940985000799,0.44491368138470655,0.8576187250509196,9.95193079970935,0.49156450606164137,0.5171570166501747,0.0506628158035925,0.6478767567834504,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
RAINBOW CITY PUBLIC LIBRARY,RAINBOW CITY,AL,33.95037038,-86.04673886,10.823889820449997,2764,0.8464052999008497,10.373625034062155,0.4502647863878426,0.8679335524936724,9.947061573880333,0.48268890555521865,0.5271195846746787,0.04818967564262986,0.6467685415484317,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
DEMOPOLIS PUBLIC LIBRARY,DEMOPOLIS,AL,32.51733747,-87.83564596,10.120130017507979,1977,0.8150031063850287,9.837098244134909,0.28303177337306984,0.5455740265699474,9.985326727167122,0.0381321117950531,1.1251635431814668,0.045552538257287105,0.5809322999425031,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
MARENGO COUNTY PUBLIC LIBRARY,LINDEN,AL,32.30637033,-87.79653774,8.481566013773087,1708,0.8190200251266408,8.648449871043173,-0.16688385727008637,-0.3216864908674189,9.987559940039631,-9.569301436876398e-05,1.1368574175967154,0.02986392232273965,0.6014123560658399,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
MARSHALL COUNTY COOPERATIVE LIBRARY,GUNTERSVILLE,AL,34.38388216,-86.28417907,8.421562960400987,1700,0.8638336779555217,9.026177507210473,-0.6046145468094863,-1.1654592305819238,9.977914854757962,0.5030045153732249,0.48310714568665875,0.07132770432824874,0.6713011166184721,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
ARAB PUBLIC LIBRARY,ARAB,AL,34.32034621,-86.49698289,9.70069794710231,2080,0.8542791133233896,10.16229258543869,-0.4615946383363809,-0.8897730543783522,9.978659172373405,0.47770725751300974,0.4837028917678281,0.09955636062298967,0.687014167528874,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
BOAZ PUBLIC LIBRARY,BOAZ,AL,34.20081634,-86.16186104,10.75777521296855,2704,0.8540854046227018,10.668446085836866,0.08932912713168406,0.17219145044529036,9.964182316673849,0.5043130257767592,0.5007700489648158,0.060820487225517056,0.6507967956214981,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
GUNTERSVILLE PUBLIC LIBRARY,GUNTERSVILLE,AL,34.34919185,-86.30216602,10.357774570341576,2340,0.8605148875027256,10.257041262692747,0.10073330764882904,0.194174228598852,9.976330368848494,0.49880732632804503,0.48559446559427927,0.07757589896478743,0.670054044250525,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
ALBERTVILLE PUBLIC LIBRARY,ALBERTVILLE,AL,34.26439273,-86.20295927,9.360569085222874,2548,0.8569128420115208,10.0024526260124,-0.6418835407895251,-1.2372992041282844,9.969101803357752,0.504148949208769,0.49574104290247617,0.06649891285345419,0.6556094779208493,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
HARRISON REGIONAL LIBRARY SYSTEM,COLUMBIANA,AL,33.17959177,-86.60878076,5.631211781821365,2028,0.8082324239473199,10.179811930571818,-4.548600148750452,-8.767913470758641,9.926688659295849,0.14012907955706716,0.8931103558231079,0.11726057669319671,0.6261858664607824,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
ALABASTER - ALBERT L. SCOTT LIBRARY,ALABASTER,AL,33.24477418,-86.82666757,10.859844793623367,2998,0.8101301002764184,11.138605868279623,-0.27876107465625566,-0.5373417978437109,9.937234998818631,0.1522725036138647,0.8796487517375864,0.12259339438836796,0.6274213454307899,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
CALERA PUBLIC LIBRARY,CALERA,AL,33.09728315,-86.76838963,10.353384133154211,2808,0.8083723911665128,10.318579322328203,0.03480481082600839,0.06708999685813169,9.931740054069072,0.11263946453878532,0.9292624794312629,0.11793622850419629,0.6220848838308959,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
COLUMBIANA PUBLIC LIBRARY,COLUMBIANA,AL,33.17959177,-86.60878076,9.498447354141044,2496,0.8082324239473199,10.243687799564151,-0.7452404454231072,-1.4365306966307962,9.926688659295849,0.14012907955706716,0.8931103558231079,0.11726057669319671,0.6261858664607824,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
HELENA - JANE B. HOLMES PUBLIC LIBRARY,HELENA,AL,33.28904132,-86.84258003,9.78931050747373,2233,0.810420555668859,10.309553326890153,-0.5202428194164241,-1.0028236985569716,9.938581033822551,0.1633538722281515,0.8658422884031005,0.12475805665550888,0.628166323116996,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
VINCENT - LALLOUISE F. MCGRAW LIBRARY,VINCENT,AL,33.38667407,-86.41089984,8.07153089355666,1500,0.814650494646143,8.847801845809364,-0.7762709522527036,-1.4963453186987368,9.929716561747846,0.2340987158768801,0.780121826480346,0.09951963641674029,0.6425338050437978,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
MONTEVALLO - PARNELL MEMORIAL LIBRARY,MONTEVALLO,AL,33.10111859,-86.85843415,10.19294305153705,1865,0.8081252696938007,10.183894497930174,0.009048553606875842,0.017442055240314554,9.933525030300729,0.10983829954667584,0.9371369651544799,0.11967195607948668,0.6180081906433199,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
PELHAM PUBLIC LIBRARY,PELHAM,AL,33.34454083,-86.79615745,11.927779690375079,2900,0.8115593761800071,11.343481584832455,0.584298105542624,1.1262971162530715,9.939950871172822,0.1837925979732741,0.8379671034289448,0.1239232313442244,0.6336411437800857,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
WILSONVILLE - VERNICE STOUDENMIRE LIBRARY,WILSONVILLE,AL,33.23574385,-86.48438619,7.313886831633462,1440,0.8090519840755532,8.550045522564831,-1.2361586909313695,-2.3828281413546493,9.924011823342186,0.16952187702433114,0.8592152336792547,0.11064365382783528,0.6301978421737754,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
NORTH SHELBY LIBRARY,BIRMINGHAM,AL,33.36516341,-86.71669298,11.310356301891627,4975,0.8123851071819232,11.538346094616518,-0.22798979272489106,-0.43947471957437,9.939060987148686,0.19576150569264048,0.8211775871971555,0.12067713955268258,0.6377397226832332,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
ALICEVILLE PUBLIC LIBRARY,ALICEVILLE,AL,33.12924239,-88.14774035,8.716863386544805,1500,0.8257373487648976,8.494202195240124,0.22266119130468098,0.42920327019551036,10.023965449587857,0.25306205065976495,0.8912564709263266,0.05572356719387572,0.6145070161849377,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
CARROLLTON PUBLIC LIBRARY,CARROLLTON,AL,33.25806975,-88.09441437,8.786609455061125,2330,0.8264349507329107,8.176972183416098,0.6096372716450276,1.1751410701161271,10.023221571255126,0.27653088924253705,0.8455840819516478,0.061836833312345185,0.6261967450765069,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
GORDO - RUTH HOLLIMAN MEMORIAL PUBLIC LIBRARY,GORDO,AL,33.31783373,-87.90302531,8.53817159780143,1533,0.8239940975918671,8.374958147393869,0.16321345040756086,0.3146113889194178,10.007091042722296,0.2523487087122508,0.8423306865476914,0.08281892644157786,0.6291298615473153,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
REFORM PUBLIC LIBRARY,REFORM,AL,33.37670534,-88.01589754,8.452121194672523,1536,0.8268796772576972,5.927784085712667,2.5243371089598563,4.865929872614822,10.019772901370702,0.28919009195295575,0.8068089266004551,0.07190311532813395,0.637846806000747,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
MCCAIN MEMORIAL PUBLIC LIBRARY,ASHVILLE,AL,33.83644584,-86.25321577,9.081597496083457,2040,0.831808715276627,8.913752533492648,0.1678449625908094,0.3235391242079644,9.94528612492206,0.4247726545175147,0.5766998752857562,0.07261903796385914,0.6505133567126593,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
MOODY - DORIS STANLEY MEMORIAL LIBRARY,MOODY,AL,33.59392474,-86.49466983,9.771269582708419,2340,0.818553444571942,9.555035977972267,0.21623360473615172,0.4168134093557624,9.941172242962448,0.29879344865381646,0.7017134003479768,0.10453461915812125,0.6497064794380604,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
ODENVILLE PUBLIC LIBRARY,ODENVILLE,AL,33.68139869,-86.3964671,8.865876285425417,2080,0.8237039508761583,8.68460738021194,0.18126890521347683,0.34941520992728403,9.94262041105586,0.3438094963779905,0.6543865265875648,0.09027455012923301,0.6535261345383687,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
PELL CITY PUBLIC LIBRARY,PELL CITY,AL,33.57662122,-86.27618013,11.01946485942108,2704,0.8235634958246557,10.489337106315762,0.530127753105317,1.0218779658950687,9.93456438912402,0.3242458074066894,0.6804165062686871,0.07966160917875953,0.6511473765832864,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
YORK - HIGHTOWER MEMORIAL LIBRARY,YORK,AL,32.48481838,-88.29420755,7.9996785794994505,832,0.8302814277662619,7.53243357606515,0.4672450034343001,0.9006647376735655,10.029261623420465,0.12010753488311385,1.0522725836737872,0.02974402542381245,0.6014106677726174,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
LIVINGSTON - RUBY PICKENS TARTT PUBLIC LIBRARY,LIVINGSTON,AL,32.58275986,-88.1860918,9.320897362540826,2108,0.8251529387002926,9.07843045286547,0.24246690967535578,0.46738091149642713,10.019555756361624,0.11997329512702036,1.0600751358008103,0.03651033057263913,0.5914958734276118,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
ANNISTON - CALHOUN COUNTY PUBLIC LIBRARY,ANNISTON,AL,33.65704394,-85.82786968,11.381665775786713,4193,0.8492503953946035,11.181342975939618,0.2003227998470951,0.3861436305325578,9.931836278544335,0.4135548717159364,0.5859680178061912,0.043837425403076065,0.6616842593499138,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
JACKSONVILLE PUBLIC LIBRARY,JACKSONVILLE,AL,33.81273898,-85.7612825,10.365931428719277,2323,0.8586868948692272,10.452623399304244,-0.08669197058496714,-0.1671080490351201,9.93793346549067,0.47249786951378486,0.5333131575635865,0.03537489244735208,0.6536143475987162,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
